model,generated_image,original_case,original_image,mse
1_attention_layer,1_layers_im4.png,Case_P094,slice_007.npy,0.035823922604322433
1_attention_layer,1_layers_im4.png,Case_P094,slice_008.npy,0.03681978955864906
1_attention_layer,1_layers_im4.png,Case_P094,slice_009.npy,0.04098717123270035
1_attention_layer,1_layers_im4.png,Case_P095,slice_000.npy,0.031123865395784378
1_attention_layer,1_layers_im4.png,Case_P095,slice_001.npy,0.033723488450050354
1_attention_layer,1_layers_im4.png,Case_P095,slice_002.npy,0.032471440732479095
1_attention_layer,1_layers_im4.png,Case_P095,slice_003.npy,0.03386009857058525
1_attention_layer,1_layers_im4.png,Case_P095,slice_004.npy,0.039404671639204025
1_attention_layer,1_layers_im4.png,Case_P096,slice_000.npy,0.03254397213459015
1_attention_layer,1_layers_im4.png,Case_P096,slice_001.npy,0.01974201574921608
1_attention_layer,1_layers_im4.png,Case_P096,slice_002.npy,0.0639573410153389
1_attention_layer,1_layers_im4.png,Case_P096,slice_003.npy,0.02337253838777542
1_attention_layer,1_layers_im4.png,Case_P096,slice_004.npy,0.023600194603204727
1_attention_layer,1_layers_im4.png,Case_P096,slice_005.npy,0.03025355003774166
1_attention_layer,1_layers_im4.png,Case_P096,slice_006.npy,0.02727067470550537
1_attention_layer,1_layers_im4.png,Case_P096,slice_007.npy,0.028258660808205605
1_attention_layer,1_layers_im4.png,Case_P096,slice_008.npy,0.02729477733373642
1_attention_layer,1_layers_im4.png,Case_P097,slice_000.npy,0.044408202171325684
1_attention_layer,1_layers_im4.png,Case_P097,slice_001.npy,0.03342710807919502
1_attention_layer,1_layers_im4.png,Case_P097,slice_002.npy,0.023076850920915604
1_attention_layer,1_layers_im4.png,Case_P097,slice_003.npy,0.03536129370331764
1_attention_layer,1_layers_im4.png,Case_P097,slice_004.npy,0.031191334128379822
1_attention_layer,1_layers_im4.png,Case_P097,slice_005.npy,0.02326120436191559
1_attention_layer,1_layers_im4.png,Case_P098,slice_000.npy,0.0704982653260231
1_attention_layer,1_layers_im4.png,Case_P098,slice_001.npy,0.017670417204499245
1_attention_layer,1_layers_im4.png,Case_P098,slice_002.npy,0.044210970401763916
1_attention_layer,1_layers_im4.png,Case_P098,slice_003.npy,0.03403491899371147
1_attention_layer,1_layers_im4.png,Case_P098,slice_004.npy,0.04352409765124321
1_attention_layer,1_layers_im4.png,Case_P098,slice_005.npy,0.023736082017421722
1_attention_layer,1_layers_im4.png,Case_P098,slice_006.npy,0.024177663028240204
1_attention_layer,1_layers_im4.png,Case_P098,slice_007.npy,0.02501910738646984
1_attention_layer,1_layers_im4.png,Case_P098,slice_008.npy,0.03980008140206337
1_attention_layer,1_layers_im4.png,Case_P099,slice_000.npy,0.03796829283237457
1_attention_layer,1_layers_im4.png,Case_P099,slice_001.npy,0.047854773700237274
1_attention_layer,1_layers_im4.png,Case_P099,slice_002.npy,0.06706809252500534
1_attention_layer,1_layers_im4.png,Case_P099,slice_003.npy,0.0613366961479187
1_attention_layer,1_layers_im4.png,Case_P099,slice_004.npy,0.06842796504497528
1_attention_layer,1_layers_im4.png,Case_P099,slice_005.npy,0.052781909704208374
1_attention_layer,1_layers_im4.png,Case_P099,slice_006.npy,0.05881429463624954
1_attention_layer,1_layers_im4.png,Case_P099,slice_007.npy,0.04800570383667946
1_attention_layer,1_layers_im4.png,Case_P099,slice_008.npy,0.028321562334895134
1_attention_layer,1_layers_im4.png,Case_P100,slice_000.npy,0.034569721668958664
1_attention_layer,1_layers_im4.png,Case_P100,slice_001.npy,0.04001593589782715
1_attention_layer,1_layers_im4.png,Case_P100,slice_002.npy,0.02960393577814102
1_attention_layer,1_layers_im4.png,Case_P100,slice_003.npy,0.025457043200731277
1_attention_layer,1_layers_im4.png,Case_P100,slice_004.npy,0.03025064989924431
1_attention_layer,1_layers_im4.png,Case_P100,slice_005.npy,0.052360840141773224
1_attention_layer,1_layers_im4.png,Case_P100,slice_006.npy,0.03971561789512634
1_attention_layer,1_layers_im40.png,Case_N006,slice_000.npy,0.08485671132802963
1_attention_layer,1_layers_im40.png,Case_N006,slice_001.npy,0.0668862909078598
1_attention_layer,1_layers_im40.png,Case_N006,slice_002.npy,0.04364229366183281
1_attention_layer,1_layers_im40.png,Case_N006,slice_003.npy,0.04265080764889717
1_attention_layer,1_layers_im40.png,Case_N006,slice_004.npy,0.03899265080690384
1_attention_layer,1_layers_im40.png,Case_N006,slice_005.npy,0.04049281030893326
1_attention_layer,1_layers_im40.png,Case_N006,slice_006.npy,0.0377671979367733
1_attention_layer,1_layers_im40.png,Case_N006,slice_007.npy,0.03689632564783096
1_attention_layer,1_layers_im40.png,Case_N006,slice_008.npy,0.044110678136348724
1_attention_layer,1_layers_im40.png,Case_N012,slice_000.npy,0.08903317153453827
1_attention_layer,1_layers_im40.png,Case_N012,slice_001.npy,0.09585518389940262
1_attention_layer,1_layers_im40.png,Case_N012,slice_002.npy,0.09780357778072357
1_attention_layer,1_layers_im40.png,Case_N012,slice_003.npy,0.07122185826301575
1_attention_layer,1_layers_im40.png,Case_N012,slice_004.npy,0.0763881504535675
1_attention_layer,1_layers_im40.png,Case_N012,slice_005.npy,0.08053520321846008
1_attention_layer,1_layers_im40.png,Case_N012,slice_006.npy,0.06690198183059692
1_attention_layer,1_layers_im40.png,Case_N012,slice_007.npy,0.07454441487789154
1_attention_layer,1_layers_im40.png,Case_N012,slice_008.npy,0.06722615659236908
1_attention_layer,1_layers_im40.png,Case_N013,slice_000.npy,0.056581392884254456
1_attention_layer,1_layers_im40.png,Case_N013,slice_001.npy,0.048711083829402924
1_attention_layer,1_layers_im40.png,Case_N013,slice_002.npy,0.0404219925403595
1_attention_layer,1_layers_im40.png,Case_N013,slice_003.npy,0.04386001080274582
1_attention_layer,1_layers_im40.png,Case_N013,slice_004.npy,0.03323950245976448
1_attention_layer,1_layers_im40.png,Case_N013,slice_005.npy,0.0374392494559288
1_attention_layer,1_layers_im40.png,Case_N013,slice_006.npy,0.040333911776542664
1_attention_layer,1_layers_im40.png,Case_N013,slice_007.npy,0.05059508606791496
1_attention_layer,1_layers_im40.png,Case_N014,slice_000.npy,0.03772234916687012
1_attention_layer,1_layers_im40.png,Case_N014,slice_001.npy,0.040016140788793564
1_attention_layer,1_layers_im40.png,Case_N014,slice_002.npy,0.038932159543037415
1_attention_layer,1_layers_im40.png,Case_N014,slice_003.npy,0.044649675488471985
1_attention_layer,1_layers_im40.png,Case_N014,slice_004.npy,0.05352067947387695
1_attention_layer,1_layers_im40.png,Case_N014,slice_005.npy,0.058609332889318466
1_attention_layer,1_layers_im40.png,Case_N016,slice_000.npy,0.06308794766664505
1_attention_layer,1_layers_im40.png,Case_N016,slice_001.npy,0.0767713338136673
1_attention_layer,1_layers_im40.png,Case_N016,slice_002.npy,0.058594346046447754
1_attention_layer,1_layers_im40.png,Case_N016,slice_003.npy,0.07269705832004547
1_attention_layer,1_layers_im40.png,Case_N018,slice_000.npy,0.04518317058682442
1_attention_layer,1_layers_im40.png,Case_N018,slice_001.npy,0.03842278942465782
1_attention_layer,1_layers_im40.png,Case_N018,slice_002.npy,0.04229172691702843
1_attention_layer,1_layers_im40.png,Case_N018,slice_003.npy,0.06807809323072433
1_attention_layer,1_layers_im40.png,Case_N018,slice_004.npy,0.04721125587821007
1_attention_layer,1_layers_im40.png,Case_N018,slice_005.npy,0.04333817958831787
1_attention_layer,1_layers_im40.png,Case_N018,slice_006.npy,0.04800042510032654
1_attention_layer,1_layers_im40.png,Case_N018,slice_007.npy,0.046804580837488174
1_attention_layer,1_layers_im40.png,Case_N020,slice_000.npy,0.11999712884426117
1_attention_layer,1_layers_im40.png,Case_N020,slice_001.npy,0.11369284242391586
1_attention_layer,1_layers_im40.png,Case_N020,slice_002.npy,0.0971389040350914
1_attention_layer,1_layers_im40.png,Case_N020,slice_003.npy,0.11223229765892029
1_attention_layer,1_layers_im40.png,Case_N020,slice_004.npy,0.10466905683279037
1_attention_layer,1_layers_im40.png,Case_N020,slice_005.npy,0.12713727355003357
1_attention_layer,1_layers_im40.png,Case_N020,slice_006.npy,0.11368928104639053
1_attention_layer,1_layers_im40.png,Case_N023,slice_000.npy,0.08334868401288986
1_attention_layer,1_layers_im40.png,Case_N023,slice_001.npy,0.07207852602005005
1_attention_layer,1_layers_im40.png,Case_N023,slice_002.npy,0.042678236961364746
1_attention_layer,1_layers_im40.png,Case_N023,slice_003.npy,0.040216319262981415
1_attention_layer,1_layers_im40.png,Case_N023,slice_004.npy,0.03922618180513382
1_attention_layer,1_layers_im40.png,Case_N023,slice_005.npy,0.055068470537662506
1_attention_layer,1_layers_im40.png,Case_N023,slice_006.npy,0.05898602306842804
1_attention_layer,1_layers_im40.png,Case_N023,slice_007.npy,0.050848789513111115
1_attention_layer,1_layers_im40.png,Case_N024,slice_000.npy,0.10170026123523712
1_attention_layer,1_layers_im40.png,Case_N024,slice_001.npy,0.10833193361759186
1_attention_layer,1_layers_im40.png,Case_N024,slice_002.npy,0.07455068081617355
1_attention_layer,1_layers_im40.png,Case_N024,slice_003.npy,0.08081179857254028
1_attention_layer,1_layers_im40.png,Case_N024,slice_004.npy,0.07499486207962036
1_attention_layer,1_layers_im40.png,Case_N024,slice_005.npy,0.059550292789936066
1_attention_layer,1_layers_im40.png,Case_N024,slice_006.npy,0.08003728091716766
1_attention_layer,1_layers_im40.png,Case_N024,slice_007.npy,0.046162113547325134
1_attention_layer,1_layers_im40.png,Case_N025,slice_000.npy,0.059776030480861664
1_attention_layer,1_layers_im40.png,Case_N025,slice_001.npy,0.05220744386315346
1_attention_layer,1_layers_im40.png,Case_N025,slice_002.npy,0.06958717107772827
1_attention_layer,1_layers_im40.png,Case_N025,slice_003.npy,0.04589483514428139
1_attention_layer,1_layers_im40.png,Case_N025,slice_004.npy,0.05551514774560928
1_attention_layer,1_layers_im40.png,Case_N025,slice_005.npy,0.06141750141978264
1_attention_layer,1_layers_im40.png,Case_N025,slice_006.npy,0.04265015572309494
1_attention_layer,1_layers_im40.png,Case_N025,slice_007.npy,0.09462717175483704
1_attention_layer,1_layers_im40.png,Case_N027,slice_000.npy,0.07389988750219345
1_attention_layer,1_layers_im40.png,Case_N027,slice_001.npy,0.04277484118938446
1_attention_layer,1_layers_im40.png,Case_N027,slice_002.npy,0.03786299377679825
1_attention_layer,1_layers_im40.png,Case_N027,slice_003.npy,0.04047093167901039
1_attention_layer,1_layers_im40.png,Case_N027,slice_004.npy,0.03843626379966736
1_attention_layer,1_layers_im40.png,Case_N027,slice_005.npy,0.0534110926091671
1_attention_layer,1_layers_im40.png,Case_N027,slice_006.npy,0.05009055882692337
1_attention_layer,1_layers_im40.png,Case_N027,slice_007.npy,0.05593358352780342
1_attention_layer,1_layers_im40.png,Case_N027,slice_008.npy,0.04338585585355759
1_attention_layer,1_layers_im40.png,Case_N030,slice_000.npy,0.06293387711048126
1_attention_layer,1_layers_im40.png,Case_N030,slice_001.npy,0.09386134147644043
1_attention_layer,1_layers_im40.png,Case_N030,slice_002.npy,0.10870152711868286
1_attention_layer,1_layers_im40.png,Case_N030,slice_003.npy,0.07782908529043198
1_attention_layer,1_layers_im40.png,Case_N030,slice_004.npy,0.07995054125785828
1_attention_layer,1_layers_im40.png,Case_N030,slice_005.npy,0.08528734743595123
1_attention_layer,1_layers_im40.png,Case_N030,slice_006.npy,0.07904451340436935
1_attention_layer,1_layers_im40.png,Case_N032,slice_000.npy,0.05880085378885269
1_attention_layer,1_layers_im40.png,Case_N032,slice_001.npy,0.05235076695680618
1_attention_layer,1_layers_im40.png,Case_N032,slice_002.npy,0.05404448136687279
1_attention_layer,1_layers_im40.png,Case_N032,slice_003.npy,0.07498525083065033
1_attention_layer,1_layers_im40.png,Case_N032,slice_004.npy,0.105115607380867
1_attention_layer,1_layers_im40.png,Case_N032,slice_005.npy,0.11085277795791626
1_attention_layer,1_layers_im40.png,Case_N032,slice_006.npy,0.055739372968673706
1_attention_layer,1_layers_im40.png,Case_N033,slice_000.npy,0.09135700762271881
1_attention_layer,1_layers_im40.png,Case_N033,slice_001.npy,0.09297449141740799
1_attention_layer,1_layers_im40.png,Case_N033,slice_002.npy,0.058404341340065
1_attention_layer,1_layers_im40.png,Case_N033,slice_003.npy,0.04230199009180069
1_attention_layer,1_layers_im40.png,Case_N033,slice_004.npy,0.029517676681280136
1_attention_layer,1_layers_im40.png,Case_N033,slice_005.npy,0.03057469055056572
1_attention_layer,1_layers_im40.png,Case_N033,slice_006.npy,0.04296327754855156
1_attention_layer,1_layers_im40.png,Case_N034,slice_000.npy,0.07045678794384003
1_attention_layer,1_layers_im40.png,Case_N034,slice_001.npy,0.05527338758111
1_attention_layer,1_layers_im40.png,Case_N034,slice_002.npy,0.04125334694981575
1_attention_layer,1_layers_im40.png,Case_N034,slice_003.npy,0.06444808095693588
1_attention_layer,1_layers_im40.png,Case_N034,slice_004.npy,0.06714415550231934
1_attention_layer,1_layers_im40.png,Case_N034,slice_005.npy,0.050127577036619186
1_attention_layer,1_layers_im40.png,Case_N034,slice_006.npy,0.05395406857132912
1_attention_layer,1_layers_im40.png,Case_N037,slice_000.npy,0.09528552740812302
1_attention_layer,1_layers_im40.png,Case_N037,slice_001.npy,0.10580374300479889
1_attention_layer,1_layers_im40.png,Case_N037,slice_002.npy,0.08572879433631897
1_attention_layer,1_layers_im40.png,Case_N037,slice_003.npy,0.058697015047073364
1_attention_layer,1_layers_im40.png,Case_N037,slice_004.npy,0.08567716181278229
1_attention_layer,1_layers_im40.png,Case_N037,slice_005.npy,0.07716420292854309
1_attention_layer,1_layers_im40.png,Case_N037,slice_006.npy,0.06045304238796234
1_attention_layer,1_layers_im40.png,Case_N040,slice_000.npy,0.06829462945461273
1_attention_layer,1_layers_im40.png,Case_N040,slice_001.npy,0.07782682776451111
1_attention_layer,1_layers_im40.png,Case_N040,slice_002.npy,0.08048916608095169
1_attention_layer,1_layers_im40.png,Case_N040,slice_003.npy,0.08909161388874054
1_attention_layer,1_layers_im40.png,Case_N040,slice_004.npy,0.10328973829746246
1_attention_layer,1_layers_im40.png,Case_N040,slice_005.npy,0.11730246245861053
1_attention_layer,1_layers_im40.png,Case_N041,slice_000.npy,0.04387836903333664
1_attention_layer,1_layers_im40.png,Case_N041,slice_001.npy,0.03820711746811867
1_attention_layer,1_layers_im40.png,Case_N041,slice_002.npy,0.04037681221961975
1_attention_layer,1_layers_im40.png,Case_N041,slice_003.npy,0.0382486917078495
1_attention_layer,1_layers_im40.png,Case_N041,slice_004.npy,0.048726607114076614
1_attention_layer,1_layers_im40.png,Case_N041,slice_005.npy,0.03897210955619812
1_attention_layer,1_layers_im40.png,Case_N041,slice_006.npy,0.05348027125000954
1_attention_layer,1_layers_im40.png,Case_N042,slice_000.npy,0.0823448970913887
1_attention_layer,1_layers_im40.png,Case_N042,slice_001.npy,0.05075553432106972
1_attention_layer,1_layers_im40.png,Case_N042,slice_002.npy,0.039295218884944916
1_attention_layer,1_layers_im40.png,Case_N042,slice_003.npy,0.04233024641871452
1_attention_layer,1_layers_im40.png,Case_N042,slice_004.npy,0.04238300770521164
1_attention_layer,1_layers_im40.png,Case_N042,slice_005.npy,0.052906814962625504
1_attention_layer,1_layers_im40.png,Case_N042,slice_006.npy,0.07222911715507507
1_attention_layer,1_layers_im40.png,Case_N046,slice_000.npy,0.07822974771261215
1_attention_layer,1_layers_im40.png,Case_N046,slice_001.npy,0.04097538813948631
1_attention_layer,1_layers_im40.png,Case_N046,slice_002.npy,0.05665259435772896
1_attention_layer,1_layers_im40.png,Case_N046,slice_003.npy,0.07358548045158386
1_attention_layer,1_layers_im40.png,Case_N046,slice_004.npy,0.060718175023794174
1_attention_layer,1_layers_im40.png,Case_N046,slice_005.npy,0.07818808406591415
1_attention_layer,1_layers_im40.png,Case_N046,slice_006.npy,0.07636075466871262
1_attention_layer,1_layers_im40.png,Case_N046,slice_007.npy,0.05841193348169327
1_attention_layer,1_layers_im40.png,Case_N048,slice_000.npy,0.0679369866847992
1_attention_layer,1_layers_im40.png,Case_N048,slice_001.npy,0.041536845266819
1_attention_layer,1_layers_im40.png,Case_N048,slice_002.npy,0.04115569218993187
1_attention_layer,1_layers_im40.png,Case_N048,slice_003.npy,0.05650324001908302
1_attention_layer,1_layers_im40.png,Case_N048,slice_004.npy,0.043894968926906586
1_attention_layer,1_layers_im40.png,Case_N048,slice_005.npy,0.04989267513155937
1_attention_layer,1_layers_im40.png,Case_N049,slice_000.npy,0.06895001232624054
1_attention_layer,1_layers_im40.png,Case_N049,slice_001.npy,0.06016998738050461
1_attention_layer,1_layers_im40.png,Case_N049,slice_002.npy,0.05861301347613335
1_attention_layer,1_layers_im40.png,Case_N049,slice_003.npy,0.0565527006983757
1_attention_layer,1_layers_im40.png,Case_N049,slice_004.npy,0.06645609438419342
1_attention_layer,1_layers_im40.png,Case_N049,slice_005.npy,0.06781088560819626
1_attention_layer,1_layers_im40.png,Case_N049,slice_006.npy,0.06471741199493408
1_attention_layer,1_layers_im40.png,Case_N049,slice_007.npy,0.06909675896167755
1_attention_layer,1_layers_im40.png,Case_N052,slice_000.npy,0.05382973328232765
1_attention_layer,1_layers_im40.png,Case_N052,slice_001.npy,0.04754263907670975
1_attention_layer,1_layers_im40.png,Case_N052,slice_002.npy,0.04825605824589729
1_attention_layer,1_layers_im40.png,Case_N052,slice_003.npy,0.04376067593693733
1_attention_layer,1_layers_im40.png,Case_N052,slice_004.npy,0.05010508373379707
1_attention_layer,1_layers_im40.png,Case_N052,slice_005.npy,0.04475077614188194
1_attention_layer,1_layers_im40.png,Case_N054,slice_000.npy,0.05532410740852356
1_attention_layer,1_layers_im40.png,Case_N054,slice_001.npy,0.06880263239145279
1_attention_layer,1_layers_im40.png,Case_N054,slice_002.npy,0.06637924164533615
1_attention_layer,1_layers_im40.png,Case_N054,slice_003.npy,0.07259803265333176
1_attention_layer,1_layers_im40.png,Case_N054,slice_004.npy,0.04677338898181915
1_attention_layer,1_layers_im40.png,Case_N054,slice_005.npy,0.04733625799417496
1_attention_layer,1_layers_im40.png,Case_N054,slice_006.npy,0.09317953884601593
1_attention_layer,1_layers_im40.png,Case_N058,slice_000.npy,0.04302838817238808
1_attention_layer,1_layers_im40.png,Case_N058,slice_001.npy,0.07452455908060074
1_attention_layer,1_layers_im40.png,Case_N058,slice_002.npy,0.04678171128034592
1_attention_layer,1_layers_im40.png,Case_N058,slice_003.npy,0.059030696749687195
1_attention_layer,1_layers_im40.png,Case_N058,slice_004.npy,0.07120601087808609
1_attention_layer,1_layers_im40.png,Case_N058,slice_005.npy,0.050774384289979935
1_attention_layer,1_layers_im40.png,Case_N058,slice_006.npy,0.037167321890592575
1_attention_layer,1_layers_im40.png,Case_N065,slice_000.npy,0.05324274301528931
1_attention_layer,1_layers_im40.png,Case_N065,slice_001.npy,0.053381286561489105
1_attention_layer,1_layers_im40.png,Case_N065,slice_002.npy,0.0636238381266594
1_attention_layer,1_layers_im40.png,Case_N065,slice_003.npy,0.06608401983976364
1_attention_layer,1_layers_im40.png,Case_N065,slice_004.npy,0.0715375766158104
1_attention_layer,1_layers_im40.png,Case_N068,slice_000.npy,0.04536180570721626
1_attention_layer,1_layers_im40.png,Case_N068,slice_001.npy,0.04161302000284195
1_attention_layer,1_layers_im40.png,Case_N068,slice_002.npy,0.04508618637919426
1_attention_layer,1_layers_im40.png,Case_N068,slice_003.npy,0.05265470966696739
1_attention_layer,1_layers_im40.png,Case_N068,slice_004.npy,0.04913569986820221
1_attention_layer,1_layers_im40.png,Case_N068,slice_005.npy,0.04937746375799179
1_attention_layer,1_layers_im40.png,Case_N068,slice_006.npy,0.04755731299519539
1_attention_layer,1_layers_im40.png,Case_N070,slice_000.npy,0.13092562556266785
1_attention_layer,1_layers_im40.png,Case_N070,slice_001.npy,0.06689396500587463
1_attention_layer,1_layers_im40.png,Case_N070,slice_002.npy,0.07551059126853943
1_attention_layer,1_layers_im40.png,Case_N070,slice_003.npy,0.039364688098430634
1_attention_layer,1_layers_im40.png,Case_N070,slice_004.npy,0.04404725879430771
1_attention_layer,1_layers_im40.png,Case_N070,slice_005.npy,0.047602493315935135
1_attention_layer,1_layers_im40.png,Case_N070,slice_006.npy,0.08097182214260101
1_attention_layer,1_layers_im40.png,Case_N070,slice_007.npy,0.06476081907749176
1_attention_layer,1_layers_im40.png,Case_N075,slice_000.npy,0.045106157660484314
1_attention_layer,1_layers_im40.png,Case_N075,slice_001.npy,0.04624892398715019
1_attention_layer,1_layers_im40.png,Case_N075,slice_002.npy,0.04474257677793503
1_attention_layer,1_layers_im40.png,Case_N075,slice_003.npy,0.045023441314697266
1_attention_layer,1_layers_im40.png,Case_N075,slice_004.npy,0.050566017627716064
1_attention_layer,1_layers_im40.png,Case_N075,slice_005.npy,0.04433688893914223
1_attention_layer,1_layers_im40.png,Case_N075,slice_006.npy,0.04951984062790871
1_attention_layer,1_layers_im40.png,Case_N079,slice_000.npy,0.053092945367097855
1_attention_layer,1_layers_im40.png,Case_N079,slice_001.npy,0.036952435970306396
1_attention_layer,1_layers_im40.png,Case_N079,slice_002.npy,0.038589414209127426
1_attention_layer,1_layers_im40.png,Case_N079,slice_003.npy,0.03736928105354309
1_attention_layer,1_layers_im40.png,Case_N079,slice_004.npy,0.039362940937280655
1_attention_layer,1_layers_im40.png,Case_N079,slice_005.npy,0.033921755850315094
1_attention_layer,1_layers_im40.png,Case_N079,slice_006.npy,0.0357339084148407
1_attention_layer,1_layers_im40.png,Case_N083,slice_000.npy,0.0697869136929512
1_attention_layer,1_layers_im40.png,Case_N083,slice_001.npy,0.04325227066874504
1_attention_layer,1_layers_im40.png,Case_N083,slice_002.npy,0.05177062749862671
1_attention_layer,1_layers_im40.png,Case_N083,slice_003.npy,0.04838692024350166
1_attention_layer,1_layers_im40.png,Case_N083,slice_004.npy,0.05846293643116951
1_attention_layer,1_layers_im40.png,Case_N083,slice_005.npy,0.04719804227352142
1_attention_layer,1_layers_im40.png,Case_N083,slice_006.npy,0.04579275846481323
1_attention_layer,1_layers_im40.png,Case_N084,slice_000.npy,0.04170851409435272
1_attention_layer,1_layers_im40.png,Case_N084,slice_001.npy,0.032522350549697876
1_attention_layer,1_layers_im40.png,Case_N084,slice_002.npy,0.04257066175341606
1_attention_layer,1_layers_im40.png,Case_N084,slice_003.npy,0.03983810916543007
1_attention_layer,1_layers_im40.png,Case_N084,slice_004.npy,0.08349201083183289
1_attention_layer,1_layers_im40.png,Case_N084,slice_005.npy,0.05348006635904312
1_attention_layer,1_layers_im40.png,Case_N089,slice_000.npy,0.11154462397098541
1_attention_layer,1_layers_im40.png,Case_N089,slice_001.npy,0.07721441984176636
1_attention_layer,1_layers_im40.png,Case_N089,slice_002.npy,0.04107871651649475
1_attention_layer,1_layers_im40.png,Case_N089,slice_003.npy,0.03644648566842079
1_attention_layer,1_layers_im40.png,Case_N089,slice_004.npy,0.0366942323744297
1_attention_layer,1_layers_im40.png,Case_N089,slice_005.npy,0.04206979274749756
1_attention_layer,1_layers_im40.png,Case_N089,slice_006.npy,0.05028688162565231
1_attention_layer,1_layers_im40.png,Case_P001,slice_000.npy,0.13485045731067657
1_attention_layer,1_layers_im40.png,Case_P001,slice_001.npy,0.15192916989326477
1_attention_layer,1_layers_im40.png,Case_P001,slice_002.npy,0.1308198869228363
1_attention_layer,1_layers_im40.png,Case_P001,slice_003.npy,0.12402545660734177
1_attention_layer,1_layers_im40.png,Case_P001,slice_004.npy,0.12273381650447845
1_attention_layer,1_layers_im40.png,Case_P001,slice_005.npy,0.1496586799621582
1_attention_layer,1_layers_im40.png,Case_P001,slice_006.npy,0.12367846816778183
1_attention_layer,1_layers_im40.png,Case_P001,slice_007.npy,0.10692590475082397
1_attention_layer,1_layers_im40.png,Case_P001,slice_008.npy,0.06997178494930267
1_attention_layer,1_layers_im40.png,Case_P001,slice_009.npy,0.06268007308244705
1_attention_layer,1_layers_im40.png,Case_P002,slice_000.npy,0.04033203423023224
1_attention_layer,1_layers_im40.png,Case_P002,slice_001.npy,0.04534728825092316
1_attention_layer,1_layers_im40.png,Case_P002,slice_002.npy,0.04734496772289276
1_attention_layer,1_layers_im40.png,Case_P002,slice_003.npy,0.05365944653749466
1_attention_layer,1_layers_im40.png,Case_P002,slice_004.npy,0.06571464240550995
1_attention_layer,1_layers_im40.png,Case_P002,slice_005.npy,0.08697474002838135
1_attention_layer,1_layers_im40.png,Case_P002,slice_006.npy,0.0733184814453125
1_attention_layer,1_layers_im40.png,Case_P002,slice_007.npy,0.09526323527097702
1_attention_layer,1_layers_im40.png,Case_P003,slice_000.npy,0.06865863502025604
1_attention_layer,1_layers_im40.png,Case_P003,slice_001.npy,0.02914479747414589
1_attention_layer,1_layers_im40.png,Case_P003,slice_002.npy,0.030572721734642982
1_attention_layer,1_layers_im40.png,Case_P003,slice_003.npy,0.03824688494205475
1_attention_layer,1_layers_im40.png,Case_P003,slice_004.npy,0.05553136393427849
1_attention_layer,1_layers_im40.png,Case_P003,slice_005.npy,0.043220262974500656
1_attention_layer,1_layers_im40.png,Case_P003,slice_006.npy,0.04563332721590996
1_attention_layer,1_layers_im40.png,Case_P003,slice_007.npy,0.05435745790600777
1_attention_layer,1_layers_im40.png,Case_P004,slice_000.npy,0.05705779045820236
1_attention_layer,1_layers_im40.png,Case_P004,slice_001.npy,0.059421274811029434
1_attention_layer,1_layers_im40.png,Case_P004,slice_002.npy,0.048110924661159515
1_attention_layer,1_layers_im40.png,Case_P004,slice_003.npy,0.06582068651914597
1_attention_layer,1_layers_im40.png,Case_P004,slice_004.npy,0.04512244835495949
1_attention_layer,1_layers_im40.png,Case_P004,slice_005.npy,0.04813661798834801
1_attention_layer,1_layers_im40.png,Case_P005,slice_000.npy,0.043494805693626404
1_attention_layer,1_layers_im40.png,Case_P005,slice_001.npy,0.041130147874355316
1_attention_layer,1_layers_im40.png,Case_P005,slice_002.npy,0.05797228217124939
1_attention_layer,1_layers_im40.png,Case_P005,slice_003.npy,0.06927456706762314
1_attention_layer,1_layers_im40.png,Case_P005,slice_004.npy,0.07328493148088455
1_attention_layer,1_layers_im40.png,Case_P005,slice_005.npy,0.06381583958864212
1_attention_layer,1_layers_im40.png,Case_P005,slice_006.npy,0.05701218545436859
1_attention_layer,1_layers_im40.png,Case_P007,slice_000.npy,0.05957964435219765
1_attention_layer,1_layers_im40.png,Case_P007,slice_001.npy,0.05258564651012421
1_attention_layer,1_layers_im40.png,Case_P007,slice_002.npy,0.044400833547115326
1_attention_layer,1_layers_im40.png,Case_P007,slice_003.npy,0.041058458387851715
1_attention_layer,1_layers_im40.png,Case_P007,slice_004.npy,0.04501332715153694
1_attention_layer,1_layers_im40.png,Case_P007,slice_005.npy,0.04676813632249832
1_attention_layer,1_layers_im40.png,Case_P007,slice_006.npy,0.050243377685546875
1_attention_layer,1_layers_im40.png,Case_P008,slice_000.npy,0.07589183747768402
1_attention_layer,1_layers_im40.png,Case_P008,slice_001.npy,0.0740661546587944
1_attention_layer,1_layers_im40.png,Case_P008,slice_002.npy,0.05990796163678169
1_attention_layer,1_layers_im40.png,Case_P008,slice_003.npy,0.04802672937512398
1_attention_layer,1_layers_im40.png,Case_P008,slice_004.npy,0.06889686733484268
1_attention_layer,1_layers_im40.png,Case_P008,slice_005.npy,0.07880008220672607
1_attention_layer,1_layers_im40.png,Case_P008,slice_006.npy,0.04933088645339012
1_attention_layer,1_layers_im40.png,Case_P008,slice_007.npy,0.04678204655647278
1_attention_layer,1_layers_im40.png,Case_P009,slice_000.npy,0.06215580552816391
1_attention_layer,1_layers_im40.png,Case_P009,slice_001.npy,0.06410490721464157
1_attention_layer,1_layers_im40.png,Case_P009,slice_002.npy,0.059783365577459335
1_attention_layer,1_layers_im40.png,Case_P009,slice_003.npy,0.06273835152387619
