model,generated_image,original_case,original_image,mse
2_attention_layer,2_layers_im19.png,Case_N075,slice_004.npy,0.11693952977657318
2_attention_layer,2_layers_im19.png,Case_N075,slice_005.npy,0.08856277167797089
2_attention_layer,2_layers_im19.png,Case_N075,slice_006.npy,0.03548366576433182
2_attention_layer,2_layers_im19.png,Case_N079,slice_000.npy,0.08246129751205444
2_attention_layer,2_layers_im19.png,Case_N079,slice_001.npy,0.08818785846233368
2_attention_layer,2_layers_im19.png,Case_N079,slice_002.npy,0.09916672110557556
2_attention_layer,2_layers_im19.png,Case_N079,slice_003.npy,0.07275219261646271
2_attention_layer,2_layers_im19.png,Case_N079,slice_004.npy,0.03811899945139885
2_attention_layer,2_layers_im19.png,Case_N079,slice_005.npy,0.07516032457351685
2_attention_layer,2_layers_im19.png,Case_N079,slice_006.npy,0.033119142055511475
2_attention_layer,2_layers_im19.png,Case_N083,slice_000.npy,0.08880200237035751
2_attention_layer,2_layers_im19.png,Case_N083,slice_001.npy,0.11878784745931625
2_attention_layer,2_layers_im19.png,Case_N083,slice_002.npy,0.13100165128707886
2_attention_layer,2_layers_im19.png,Case_N083,slice_003.npy,0.07764603942632675
2_attention_layer,2_layers_im19.png,Case_N083,slice_004.npy,0.10898811370134354
2_attention_layer,2_layers_im19.png,Case_N083,slice_005.npy,0.08116613328456879
2_attention_layer,2_layers_im19.png,Case_N083,slice_006.npy,0.07103435695171356
2_attention_layer,2_layers_im19.png,Case_N084,slice_000.npy,0.039472900331020355
2_attention_layer,2_layers_im19.png,Case_N084,slice_001.npy,0.061911214143037796
2_attention_layer,2_layers_im19.png,Case_N084,slice_002.npy,0.08413533866405487
2_attention_layer,2_layers_im19.png,Case_N084,slice_003.npy,0.06182141974568367
2_attention_layer,2_layers_im19.png,Case_N084,slice_004.npy,0.024803966283798218
2_attention_layer,2_layers_im19.png,Case_N084,slice_005.npy,0.033819179981946945
2_attention_layer,2_layers_im19.png,Case_N089,slice_000.npy,0.055334191769361496
2_attention_layer,2_layers_im19.png,Case_N089,slice_001.npy,0.04525384679436684
2_attention_layer,2_layers_im19.png,Case_N089,slice_002.npy,0.08466507494449615
2_attention_layer,2_layers_im19.png,Case_N089,slice_003.npy,0.04903241619467735
2_attention_layer,2_layers_im19.png,Case_N089,slice_004.npy,0.057729464024305344
2_attention_layer,2_layers_im19.png,Case_N089,slice_005.npy,0.06929045915603638
2_attention_layer,2_layers_im19.png,Case_N089,slice_006.npy,0.044826969504356384
2_attention_layer,2_layers_im19.png,Case_P001,slice_000.npy,0.103579580783844
2_attention_layer,2_layers_im19.png,Case_P001,slice_001.npy,0.10322421789169312
2_attention_layer,2_layers_im19.png,Case_P001,slice_002.npy,0.0813027173280716
2_attention_layer,2_layers_im19.png,Case_P001,slice_003.npy,0.07401400059461594
2_attention_layer,2_layers_im19.png,Case_P001,slice_004.npy,0.06925785541534424
2_attention_layer,2_layers_im19.png,Case_P001,slice_005.npy,0.07419584691524506
2_attention_layer,2_layers_im19.png,Case_P001,slice_006.npy,0.06922692805528641
2_attention_layer,2_layers_im19.png,Case_P001,slice_007.npy,0.05701558664441109
2_attention_layer,2_layers_im19.png,Case_P001,slice_008.npy,0.08769512176513672
2_attention_layer,2_layers_im19.png,Case_P001,slice_009.npy,0.060608528554439545
2_attention_layer,2_layers_im19.png,Case_P002,slice_000.npy,0.04179729148745537
2_attention_layer,2_layers_im19.png,Case_P002,slice_001.npy,0.07216588407754898
2_attention_layer,2_layers_im19.png,Case_P002,slice_002.npy,0.058241162449121475
2_attention_layer,2_layers_im19.png,Case_P002,slice_003.npy,0.05438476800918579
2_attention_layer,2_layers_im19.png,Case_P002,slice_004.npy,0.0726010650396347
2_attention_layer,2_layers_im19.png,Case_P002,slice_005.npy,0.05148947983980179
2_attention_layer,2_layers_im19.png,Case_P002,slice_006.npy,0.06733165681362152
2_attention_layer,2_layers_im19.png,Case_P002,slice_007.npy,0.05811292305588722
2_attention_layer,2_layers_im19.png,Case_P003,slice_000.npy,0.037384018301963806
2_attention_layer,2_layers_im19.png,Case_P003,slice_001.npy,0.05354867875576019
2_attention_layer,2_layers_im19.png,Case_P003,slice_002.npy,0.0691470354795456
2_attention_layer,2_layers_im19.png,Case_P003,slice_003.npy,0.07185697555541992
2_attention_layer,2_layers_im19.png,Case_P003,slice_004.npy,0.03764061629772186
2_attention_layer,2_layers_im19.png,Case_P003,slice_005.npy,0.07898566871881485
2_attention_layer,2_layers_im19.png,Case_P003,slice_006.npy,0.08535732328891754
2_attention_layer,2_layers_im19.png,Case_P003,slice_007.npy,0.11679405719041824
2_attention_layer,2_layers_im19.png,Case_P004,slice_000.npy,0.09015364199876785
2_attention_layer,2_layers_im19.png,Case_P004,slice_001.npy,0.05383901670575142
2_attention_layer,2_layers_im19.png,Case_P004,slice_002.npy,0.05213499814271927
2_attention_layer,2_layers_im19.png,Case_P004,slice_003.npy,0.03888029605150223
2_attention_layer,2_layers_im19.png,Case_P004,slice_004.npy,0.06532732397317886
2_attention_layer,2_layers_im19.png,Case_P004,slice_005.npy,0.04022284597158432
2_attention_layer,2_layers_im19.png,Case_P005,slice_000.npy,0.09248733520507812
2_attention_layer,2_layers_im19.png,Case_P005,slice_001.npy,0.07028020918369293
2_attention_layer,2_layers_im19.png,Case_P005,slice_002.npy,0.06545855104923248
2_attention_layer,2_layers_im19.png,Case_P005,slice_003.npy,0.12650468945503235
2_attention_layer,2_layers_im19.png,Case_P005,slice_004.npy,0.13179819285869598
2_attention_layer,2_layers_im19.png,Case_P005,slice_005.npy,0.12636536359786987
2_attention_layer,2_layers_im19.png,Case_P005,slice_006.npy,0.10293208062648773
2_attention_layer,2_layers_im19.png,Case_P007,slice_000.npy,0.061773404479026794
2_attention_layer,2_layers_im19.png,Case_P007,slice_001.npy,0.053771987557411194
2_attention_layer,2_layers_im19.png,Case_P007,slice_002.npy,0.05524532496929169
2_attention_layer,2_layers_im19.png,Case_P007,slice_003.npy,0.07387866079807281
2_attention_layer,2_layers_im19.png,Case_P007,slice_004.npy,0.09687631577253342
2_attention_layer,2_layers_im19.png,Case_P007,slice_005.npy,0.06327804177999496
2_attention_layer,2_layers_im19.png,Case_P007,slice_006.npy,0.09722549468278885
2_attention_layer,2_layers_im19.png,Case_P008,slice_000.npy,0.08993701636791229
2_attention_layer,2_layers_im19.png,Case_P008,slice_001.npy,0.11671653389930725
2_attention_layer,2_layers_im19.png,Case_P008,slice_002.npy,0.06477195024490356
2_attention_layer,2_layers_im19.png,Case_P008,slice_003.npy,0.0789753720164299
2_attention_layer,2_layers_im19.png,Case_P008,slice_004.npy,0.039570800960063934
2_attention_layer,2_layers_im19.png,Case_P008,slice_005.npy,0.03811153396964073
2_attention_layer,2_layers_im19.png,Case_P008,slice_006.npy,0.08895908296108246
2_attention_layer,2_layers_im19.png,Case_P008,slice_007.npy,0.06743961572647095
2_attention_layer,2_layers_im19.png,Case_P009,slice_000.npy,0.03962497040629387
2_attention_layer,2_layers_im19.png,Case_P009,slice_001.npy,0.03203357383608818
2_attention_layer,2_layers_im19.png,Case_P009,slice_002.npy,0.038037631660699844
2_attention_layer,2_layers_im19.png,Case_P009,slice_003.npy,0.03092820942401886
2_attention_layer,2_layers_im19.png,Case_P009,slice_004.npy,0.042462483048439026
2_attention_layer,2_layers_im19.png,Case_P009,slice_005.npy,0.05243151634931564
2_attention_layer,2_layers_im19.png,Case_P009,slice_006.npy,0.048458077013492584
2_attention_layer,2_layers_im19.png,Case_P009,slice_007.npy,0.05747104436159134
2_attention_layer,2_layers_im19.png,Case_P010,slice_000.npy,0.04271000996232033
2_attention_layer,2_layers_im19.png,Case_P010,slice_001.npy,0.041417621076107025
2_attention_layer,2_layers_im19.png,Case_P010,slice_002.npy,0.061312485486269
2_attention_layer,2_layers_im19.png,Case_P010,slice_003.npy,0.038133371621370316
2_attention_layer,2_layers_im19.png,Case_P010,slice_004.npy,0.07863808423280716
2_attention_layer,2_layers_im19.png,Case_P010,slice_005.npy,0.07602956891059875
2_attention_layer,2_layers_im19.png,Case_P010,slice_006.npy,0.10949523746967316
2_attention_layer,2_layers_im19.png,Case_P011,slice_000.npy,0.09180502593517303
2_attention_layer,2_layers_im19.png,Case_P011,slice_001.npy,0.043498214334249496
2_attention_layer,2_layers_im19.png,Case_P011,slice_002.npy,0.05233645811676979
2_attention_layer,2_layers_im19.png,Case_P011,slice_003.npy,0.07701890170574188
2_attention_layer,2_layers_im19.png,Case_P011,slice_004.npy,0.04071372002363205
2_attention_layer,2_layers_im19.png,Case_P011,slice_005.npy,0.03279954567551613
2_attention_layer,2_layers_im19.png,Case_P011,slice_006.npy,0.036596424877643585
2_attention_layer,2_layers_im19.png,Case_P015,slice_000.npy,0.06211918964982033
2_attention_layer,2_layers_im19.png,Case_P015,slice_001.npy,0.08228881657123566
2_attention_layer,2_layers_im19.png,Case_P015,slice_002.npy,0.06008771061897278
2_attention_layer,2_layers_im19.png,Case_P015,slice_003.npy,0.06359581649303436
2_attention_layer,2_layers_im19.png,Case_P015,slice_004.npy,0.05151950940489769
2_attention_layer,2_layers_im19.png,Case_P015,slice_005.npy,0.027964912354946136
2_attention_layer,2_layers_im19.png,Case_P015,slice_006.npy,0.0372588150203228
2_attention_layer,2_layers_im19.png,Case_P015,slice_007.npy,0.03500122204422951
2_attention_layer,2_layers_im19.png,Case_P015,slice_008.npy,0.03706394135951996
2_attention_layer,2_layers_im19.png,Case_P017,slice_000.npy,0.08475961536169052
2_attention_layer,2_layers_im19.png,Case_P017,slice_001.npy,0.038777388632297516
2_attention_layer,2_layers_im19.png,Case_P017,slice_002.npy,0.04096416383981705
2_attention_layer,2_layers_im19.png,Case_P017,slice_003.npy,0.04813441261649132
2_attention_layer,2_layers_im19.png,Case_P017,slice_004.npy,0.07294156402349472
2_attention_layer,2_layers_im19.png,Case_P017,slice_005.npy,0.05664786323904991
2_attention_layer,2_layers_im19.png,Case_P017,slice_006.npy,0.017446260899305344
2_attention_layer,2_layers_im19.png,Case_P019,slice_000.npy,0.05429823324084282
2_attention_layer,2_layers_im19.png,Case_P019,slice_001.npy,0.04987877607345581
2_attention_layer,2_layers_im19.png,Case_P019,slice_002.npy,0.08715453743934631
2_attention_layer,2_layers_im19.png,Case_P019,slice_003.npy,0.11776746809482574
2_attention_layer,2_layers_im19.png,Case_P019,slice_004.npy,0.09021296352148056
2_attention_layer,2_layers_im19.png,Case_P019,slice_005.npy,0.09577500075101852
2_attention_layer,2_layers_im19.png,Case_P019,slice_006.npy,0.048107244074344635
2_attention_layer,2_layers_im19.png,Case_P019,slice_007.npy,0.03998958691954613
2_attention_layer,2_layers_im19.png,Case_P019,slice_008.npy,0.03948688879609108
2_attention_layer,2_layers_im19.png,Case_P021,slice_000.npy,0.0831519141793251
2_attention_layer,2_layers_im19.png,Case_P021,slice_001.npy,0.08904372900724411
2_attention_layer,2_layers_im19.png,Case_P021,slice_002.npy,0.06710824370384216
2_attention_layer,2_layers_im19.png,Case_P021,slice_003.npy,0.04385523498058319
2_attention_layer,2_layers_im19.png,Case_P021,slice_004.npy,0.05298568680882454
2_attention_layer,2_layers_im19.png,Case_P021,slice_005.npy,0.052483007311820984
2_attention_layer,2_layers_im19.png,Case_P021,slice_006.npy,0.06426048278808594
2_attention_layer,2_layers_im19.png,Case_P022,slice_000.npy,0.02766798436641693
2_attention_layer,2_layers_im19.png,Case_P022,slice_001.npy,0.03325243666768074
2_attention_layer,2_layers_im19.png,Case_P022,slice_002.npy,0.05222471058368683
2_attention_layer,2_layers_im19.png,Case_P022,slice_003.npy,0.034804653376340866
2_attention_layer,2_layers_im19.png,Case_P022,slice_004.npy,0.04160008579492569
2_attention_layer,2_layers_im19.png,Case_P022,slice_005.npy,0.04295364022254944
2_attention_layer,2_layers_im19.png,Case_P022,slice_006.npy,0.04803044721484184
2_attention_layer,2_layers_im19.png,Case_P026,slice_000.npy,0.06362736970186234
2_attention_layer,2_layers_im19.png,Case_P026,slice_001.npy,0.037986379116773605
2_attention_layer,2_layers_im19.png,Case_P026,slice_002.npy,0.04508306831121445
2_attention_layer,2_layers_im19.png,Case_P026,slice_003.npy,0.06487378478050232
2_attention_layer,2_layers_im19.png,Case_P026,slice_004.npy,0.041035689413547516
2_attention_layer,2_layers_im19.png,Case_P026,slice_005.npy,0.04965861886739731
2_attention_layer,2_layers_im19.png,Case_P026,slice_006.npy,0.051951758563518524
2_attention_layer,2_layers_im19.png,Case_P028,slice_000.npy,0.05159766972064972
2_attention_layer,2_layers_im19.png,Case_P028,slice_001.npy,0.07113692909479141
2_attention_layer,2_layers_im19.png,Case_P028,slice_002.npy,0.06150795519351959
2_attention_layer,2_layers_im19.png,Case_P028,slice_003.npy,0.04210662096738815
2_attention_layer,2_layers_im19.png,Case_P028,slice_004.npy,0.07030228525400162
2_attention_layer,2_layers_im19.png,Case_P028,slice_005.npy,0.07375696301460266
2_attention_layer,2_layers_im19.png,Case_P028,slice_006.npy,0.11946523189544678
2_attention_layer,2_layers_im19.png,Case_P028,slice_007.npy,0.023124510422348976
2_attention_layer,2_layers_im19.png,Case_P029,slice_000.npy,0.05025172606110573
2_attention_layer,2_layers_im19.png,Case_P029,slice_001.npy,0.06647133827209473
2_attention_layer,2_layers_im19.png,Case_P029,slice_002.npy,0.045447397977113724
2_attention_layer,2_layers_im19.png,Case_P029,slice_003.npy,0.05824439972639084
2_attention_layer,2_layers_im19.png,Case_P029,slice_004.npy,0.07343839108943939
2_attention_layer,2_layers_im19.png,Case_P029,slice_005.npy,0.040836844593286514
2_attention_layer,2_layers_im19.png,Case_P031,slice_000.npy,0.034935928881168365
2_attention_layer,2_layers_im19.png,Case_P031,slice_001.npy,0.0547487698495388
2_attention_layer,2_layers_im19.png,Case_P031,slice_002.npy,0.07089254260063171
2_attention_layer,2_layers_im19.png,Case_P031,slice_003.npy,0.0972016304731369
2_attention_layer,2_layers_im19.png,Case_P031,slice_004.npy,0.10255127400159836
2_attention_layer,2_layers_im19.png,Case_P031,slice_005.npy,0.07356898486614227
2_attention_layer,2_layers_im19.png,Case_P035,slice_000.npy,0.0772799551486969
2_attention_layer,2_layers_im19.png,Case_P035,slice_001.npy,0.09712617844343185
2_attention_layer,2_layers_im19.png,Case_P035,slice_002.npy,0.08133864402770996
2_attention_layer,2_layers_im19.png,Case_P035,slice_003.npy,0.06729966402053833
2_attention_layer,2_layers_im19.png,Case_P035,slice_004.npy,0.06243092194199562
2_attention_layer,2_layers_im19.png,Case_P035,slice_005.npy,0.044175196439027786
2_attention_layer,2_layers_im19.png,Case_P035,slice_006.npy,0.050045691430568695
2_attention_layer,2_layers_im19.png,Case_P036,slice_000.npy,0.06246928870677948
2_attention_layer,2_layers_im19.png,Case_P036,slice_001.npy,0.0356341153383255
2_attention_layer,2_layers_im19.png,Case_P036,slice_002.npy,0.02522600069642067
2_attention_layer,2_layers_im19.png,Case_P036,slice_003.npy,0.026850972324609756
2_attention_layer,2_layers_im19.png,Case_P036,slice_004.npy,0.04172614961862564
2_attention_layer,2_layers_im19.png,Case_P036,slice_005.npy,0.03641445189714432
2_attention_layer,2_layers_im19.png,Case_P036,slice_006.npy,0.025568120181560516
2_attention_layer,2_layers_im19.png,Case_P038,slice_000.npy,0.05291394889354706
2_attention_layer,2_layers_im19.png,Case_P038,slice_001.npy,0.06414187699556351
2_attention_layer,2_layers_im19.png,Case_P038,slice_002.npy,0.03760742396116257
2_attention_layer,2_layers_im19.png,Case_P038,slice_003.npy,0.05455460399389267
2_attention_layer,2_layers_im19.png,Case_P038,slice_004.npy,0.04660121351480484
2_attention_layer,2_layers_im19.png,Case_P038,slice_005.npy,0.03720903396606445
2_attention_layer,2_layers_im19.png,Case_P038,slice_006.npy,0.10148940980434418
2_attention_layer,2_layers_im19.png,Case_P038,slice_007.npy,0.08856739103794098
2_attention_layer,2_layers_im19.png,Case_P039,slice_000.npy,0.0838480070233345
2_attention_layer,2_layers_im19.png,Case_P039,slice_001.npy,0.10858884453773499
2_attention_layer,2_layers_im19.png,Case_P039,slice_002.npy,0.13871045410633087
2_attention_layer,2_layers_im19.png,Case_P039,slice_003.npy,0.05204540118575096
2_attention_layer,2_layers_im19.png,Case_P039,slice_004.npy,0.11831504106521606
2_attention_layer,2_layers_im19.png,Case_P043,slice_000.npy,0.04201819375157356
2_attention_layer,2_layers_im19.png,Case_P043,slice_001.npy,0.03163986653089523
2_attention_layer,2_layers_im19.png,Case_P043,slice_002.npy,0.06993163377046585
2_attention_layer,2_layers_im19.png,Case_P043,slice_003.npy,0.09179047495126724
2_attention_layer,2_layers_im19.png,Case_P043,slice_004.npy,0.06561106443405151
2_attention_layer,2_layers_im19.png,Case_P044,slice_000.npy,0.07694309204816818
2_attention_layer,2_layers_im19.png,Case_P044,slice_001.npy,0.05062425881624222
2_attention_layer,2_layers_im19.png,Case_P044,slice_002.npy,0.08528711646795273
2_attention_layer,2_layers_im19.png,Case_P044,slice_003.npy,0.08800705522298813
2_attention_layer,2_layers_im19.png,Case_P044,slice_004.npy,0.10142356157302856
2_attention_layer,2_layers_im19.png,Case_P045,slice_000.npy,0.05293874070048332
2_attention_layer,2_layers_im19.png,Case_P045,slice_001.npy,0.06562979519367218
2_attention_layer,2_layers_im19.png,Case_P045,slice_002.npy,0.09764415770769119
2_attention_layer,2_layers_im19.png,Case_P045,slice_003.npy,0.07886745035648346
2_attention_layer,2_layers_im19.png,Case_P045,slice_004.npy,0.07781064510345459
2_attention_layer,2_layers_im19.png,Case_P047,slice_000.npy,0.11977490782737732
2_attention_layer,2_layers_im19.png,Case_P047,slice_001.npy,0.0709100291132927
2_attention_layer,2_layers_im19.png,Case_P047,slice_002.npy,0.05710042640566826
2_attention_layer,2_layers_im19.png,Case_P047,slice_003.npy,0.05205895006656647
2_attention_layer,2_layers_im19.png,Case_P047,slice_004.npy,0.1026727557182312
2_attention_layer,2_layers_im19.png,Case_P047,slice_005.npy,0.1210872232913971
2_attention_layer,2_layers_im19.png,Case_P047,slice_006.npy,0.11127397418022156
2_attention_layer,2_layers_im19.png,Case_P047,slice_007.npy,0.1349543035030365
2_attention_layer,2_layers_im19.png,Case_P047,slice_008.npy,0.06807206571102142
2_attention_layer,2_layers_im19.png,Case_P047,slice_009.npy,0.10864940285682678
2_attention_layer,2_layers_im19.png,Case_P050,slice_000.npy,0.041718821972608566
2_attention_layer,2_layers_im19.png,Case_P050,slice_001.npy,0.03668734431266785
2_attention_layer,2_layers_im19.png,Case_P050,slice_002.npy,0.027710944414138794
2_attention_layer,2_layers_im19.png,Case_P050,slice_003.npy,0.028181347995996475
2_attention_layer,2_layers_im19.png,Case_P050,slice_004.npy,0.02815650776028633
2_attention_layer,2_layers_im19.png,Case_P050,slice_005.npy,0.025132905691862106
2_attention_layer,2_layers_im19.png,Case_P051,slice_000.npy,0.07042533159255981
2_attention_layer,2_layers_im19.png,Case_P051,slice_001.npy,0.046274714171886444
2_attention_layer,2_layers_im19.png,Case_P051,slice_002.npy,0.026869170367717743
2_attention_layer,2_layers_im19.png,Case_P051,slice_003.npy,0.02894030325114727
2_attention_layer,2_layers_im19.png,Case_P051,slice_004.npy,0.031589385122060776
2_attention_layer,2_layers_im19.png,Case_P053,slice_000.npy,0.05361674726009369
2_attention_layer,2_layers_im19.png,Case_P053,slice_001.npy,0.0862494483590126
2_attention_layer,2_layers_im19.png,Case_P053,slice_002.npy,0.08455625921487808
2_attention_layer,2_layers_im19.png,Case_P053,slice_003.npy,0.11186716705560684
2_attention_layer,2_layers_im19.png,Case_P053,slice_004.npy,0.08098088949918747
2_attention_layer,2_layers_im19.png,Case_P053,slice_005.npy,0.09166435152292252
2_attention_layer,2_layers_im19.png,Case_P053,slice_006.npy,0.09013673663139343
2_attention_layer,2_layers_im19.png,Case_P053,slice_007.npy,0.11926191300153732
2_attention_layer,2_layers_im19.png,Case_P053,slice_008.npy,0.13407394289970398
2_attention_layer,2_layers_im19.png,Case_P053,slice_009.npy,0.11061225086450577
2_attention_layer,2_layers_im19.png,Case_P055,slice_000.npy,0.07128600031137466
2_attention_layer,2_layers_im19.png,Case_P055,slice_001.npy,0.09446650743484497
2_attention_layer,2_layers_im19.png,Case_P055,slice_002.npy,0.055790726095438004
2_attention_layer,2_layers_im19.png,Case_P055,slice_003.npy,0.07103771716356277
2_attention_layer,2_layers_im19.png,Case_P055,slice_004.npy,0.08303821086883545
2_attention_layer,2_layers_im19.png,Case_P055,slice_005.npy,0.05808020755648613
2_attention_layer,2_layers_im19.png,Case_P056,slice_000.npy,0.04991747811436653
2_attention_layer,2_layers_im19.png,Case_P056,slice_001.npy,0.05338635668158531
2_attention_layer,2_layers_im19.png,Case_P056,slice_002.npy,0.056438762694597244
2_attention_layer,2_layers_im19.png,Case_P056,slice_003.npy,0.0386313758790493
2_attention_layer,2_layers_im19.png,Case_P056,slice_004.npy,0.07304234057664871
2_attention_layer,2_layers_im19.png,Case_P057,slice_000.npy,0.05379051715135574
2_attention_layer,2_layers_im19.png,Case_P057,slice_001.npy,0.0460769385099411
2_attention_layer,2_layers_im19.png,Case_P057,slice_002.npy,0.07414434850215912
2_attention_layer,2_layers_im19.png,Case_P057,slice_003.npy,0.07844099402427673
2_attention_layer,2_layers_im19.png,Case_P057,slice_004.npy,0.061588846147060394
2_attention_layer,2_layers_im19.png,Case_P057,slice_005.npy,0.12565948069095612
2_attention_layer,2_layers_im19.png,Case_P057,slice_006.npy,0.05767226591706276
2_attention_layer,2_layers_im19.png,Case_P057,slice_007.npy,0.045266326516866684
2_attention_layer,2_layers_im19.png,Case_P057,slice_008.npy,0.04969855025410652
2_attention_layer,2_layers_im19.png,Case_P059,slice_000.npy,0.040458787232637405
2_attention_layer,2_layers_im19.png,Case_P059,slice_001.npy,0.07900486886501312
2_attention_layer,2_layers_im19.png,Case_P059,slice_002.npy,0.07211979478597641
2_attention_layer,2_layers_im19.png,Case_P059,slice_003.npy,0.04872014373540878
2_attention_layer,2_layers_im19.png,Case_P059,slice_004.npy,0.0391332283616066
2_attention_layer,2_layers_im19.png,Case_P059,slice_005.npy,0.0583028644323349
2_attention_layer,2_layers_im19.png,Case_P059,slice_006.npy,0.06510269641876221
2_attention_layer,2_layers_im19.png,Case_P059,slice_007.npy,0.06722378730773926
2_attention_layer,2_layers_im19.png,Case_P059,slice_008.npy,0.068260058760643
2_attention_layer,2_layers_im19.png,Case_P060,slice_000.npy,0.09984888136386871
2_attention_layer,2_layers_im19.png,Case_P060,slice_001.npy,0.08591488003730774
2_attention_layer,2_layers_im19.png,Case_P060,slice_002.npy,0.056202225387096405
2_attention_layer,2_layers_im19.png,Case_P060,slice_003.npy,0.050639908760786057
2_attention_layer,2_layers_im19.png,Case_P060,slice_004.npy,0.032683275640010834
2_attention_layer,2_layers_im19.png,Case_P060,slice_005.npy,0.02245144173502922
2_attention_layer,2_layers_im19.png,Case_P060,slice_006.npy,0.023462466895580292
2_attention_layer,2_layers_im19.png,Case_P060,slice_007.npy,0.018894977867603302
2_attention_layer,2_layers_im19.png,Case_P061,slice_000.npy,0.0796784833073616
2_attention_layer,2_layers_im19.png,Case_P061,slice_001.npy,0.09099163115024567
2_attention_layer,2_layers_im19.png,Case_P061,slice_002.npy,0.09590785205364227
2_attention_layer,2_layers_im19.png,Case_P061,slice_003.npy,0.08989539742469788
2_attention_layer,2_layers_im19.png,Case_P061,slice_004.npy,0.06042756140232086
2_attention_layer,2_layers_im19.png,Case_P061,slice_005.npy,0.06613302230834961
2_attention_layer,2_layers_im19.png,Case_P061,slice_006.npy,0.10692872107028961
2_attention_layer,2_layers_im19.png,Case_P061,slice_007.npy,0.05669960752129555
2_attention_layer,2_layers_im19.png,Case_P062,slice_000.npy,0.066167451441288
2_attention_layer,2_layers_im19.png,Case_P062,slice_001.npy,0.035742007195949554
2_attention_layer,2_layers_im19.png,Case_P062,slice_002.npy,0.034846480935811996
2_attention_layer,2_layers_im19.png,Case_P062,slice_003.npy,0.030738461762666702
2_attention_layer,2_layers_im19.png,Case_P062,slice_004.npy,0.03263232111930847
2_attention_layer,2_layers_im19.png,Case_P062,slice_005.npy,0.04804578796029091
2_attention_layer,2_layers_im19.png,Case_P062,slice_006.npy,0.04649539291858673
2_attention_layer,2_layers_im19.png,Case_P063,slice_000.npy,0.12969475984573364
2_attention_layer,2_layers_im19.png,Case_P063,slice_001.npy,0.09219404309988022
2_attention_layer,2_layers_im19.png,Case_P063,slice_002.npy,0.09494878351688385
2_attention_layer,2_layers_im19.png,Case_P063,slice_003.npy,0.1464042365550995
2_attention_layer,2_layers_im19.png,Case_P063,slice_004.npy,0.1250603199005127
2_attention_layer,2_layers_im19.png,Case_P063,slice_005.npy,0.11064969003200531
2_attention_layer,2_layers_im19.png,Case_P064,slice_000.npy,0.07576294988393784
2_attention_layer,2_layers_im19.png,Case_P064,slice_001.npy,0.03996633365750313
2_attention_layer,2_layers_im19.png,Case_P064,slice_002.npy,0.05022969841957092
2_attention_layer,2_layers_im19.png,Case_P064,slice_003.npy,0.05389121174812317
2_attention_layer,2_layers_im19.png,Case_P064,slice_004.npy,0.07405749708414078
2_attention_layer,2_layers_im19.png,Case_P066,slice_000.npy,0.044704269617795944
2_attention_layer,2_layers_im19.png,Case_P066,slice_001.npy,0.06526684761047363
2_attention_layer,2_layers_im19.png,Case_P066,slice_002.npy,0.057168297469615936
2_attention_layer,2_layers_im19.png,Case_P066,slice_003.npy,0.058250315487384796
2_attention_layer,2_layers_im19.png,Case_P066,slice_004.npy,0.07636667788028717
2_attention_layer,2_layers_im19.png,Case_P066,slice_005.npy,0.07870469987392426
2_attention_layer,2_layers_im19.png,Case_P067,slice_000.npy,0.03940141201019287
2_attention_layer,2_layers_im19.png,Case_P067,slice_001.npy,0.093470498919487
2_attention_layer,2_layers_im19.png,Case_P067,slice_002.npy,0.15101957321166992
2_attention_layer,2_layers_im19.png,Case_P067,slice_003.npy,0.1029784232378006
2_attention_layer,2_layers_im19.png,Case_P067,slice_004.npy,0.06854962557554245
2_attention_layer,2_layers_im19.png,Case_P067,slice_005.npy,0.15862110257148743
2_attention_layer,2_layers_im19.png,Case_P069,slice_000.npy,0.05942326411604881
2_attention_layer,2_layers_im19.png,Case_P069,slice_001.npy,0.05339948832988739
2_attention_layer,2_layers_im19.png,Case_P069,slice_002.npy,0.05618705600500107
2_attention_layer,2_layers_im19.png,Case_P069,slice_003.npy,0.07522078603506088
2_attention_layer,2_layers_im19.png,Case_P069,slice_004.npy,0.08949955552816391
2_attention_layer,2_layers_im19.png,Case_P071,slice_000.npy,0.0773736834526062
2_attention_layer,2_layers_im19.png,Case_P071,slice_001.npy,0.08531351387500763
2_attention_layer,2_layers_im19.png,Case_P071,slice_002.npy,0.07613678276538849
2_attention_layer,2_layers_im19.png,Case_P071,slice_003.npy,0.06626027077436447
2_attention_layer,2_layers_im19.png,Case_P071,slice_004.npy,0.10923074930906296
2_attention_layer,2_layers_im19.png,Case_P072,slice_000.npy,0.040458787232637405
2_attention_layer,2_layers_im19.png,Case_P072,slice_001.npy,0.06106610596179962
2_attention_layer,2_layers_im19.png,Case_P072,slice_002.npy,0.07215239852666855
2_attention_layer,2_layers_im19.png,Case_P072,slice_003.npy,0.0474771112203598
2_attention_layer,2_layers_im19.png,Case_P072,slice_004.npy,0.038597770035266876
2_attention_layer,2_layers_im19.png,Case_P072,slice_005.npy,0.057007886469364166
2_attention_layer,2_layers_im19.png,Case_P072,slice_006.npy,0.06428799778223038
2_attention_layer,2_layers_im19.png,Case_P072,slice_007.npy,0.06916531175374985
2_attention_layer,2_layers_im19.png,Case_P072,slice_008.npy,0.06913905590772629
2_attention_layer,2_layers_im19.png,Case_P073,slice_000.npy,0.09261893481016159
2_attention_layer,2_layers_im19.png,Case_P073,slice_001.npy,0.1020178347826004
